path,symbol,symbol_type,line,action_default,status
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,add_tgrid_constrs,function,271,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,add_e2e_graph_constrs,function,310,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,add_bin_constrs,function,357,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,define_obj,function,503,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,solve,function,571,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,get_results,function,611,record-only,SYMBOL_CANDIDATE
sched/packing_solver/gurobi_semi2Dclst_mapping2.py,mycallback,function,575,record-only,SYMBOL_CANDIDATE
sched/placement.py,core_mapping_1d,function,6,record-only,SYMBOL_CANDIDATE
sched/placement.py,update_phy_posi,function,18,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,glb_alloc_new,function,19,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,allocate_rsc_4_process_new,function,109,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,bin_select,function,231,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,check_and_preemt_at_queue,function,350,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,try_to_allocate,function,388,record-only,SYMBOL_CANDIDATE
sched/pre_alloc.py,get_preempt_candi,function,415,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,ResourceInsufficientError,class,21,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,glb_alloc_new2,function,26,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,allocate_rsc_4_process_new2,function,138,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,Bp_print_util,function,261,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,bin_select_new,function,287,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,bin_sel,function,329,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,push_into_bin,function,383,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,check_and_preemt_alloc,function,417,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,index_occupy_by_id_chunk_ver,function,578,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,tie_break,function,59,record-only,SYMBOL_CANDIDATE
sched/pre_alloc_new.py,tie_break,function,191,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,TaskConstraints,class,14,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,_get_intersection_endpoints,function,30,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,_find_best_fit,function,65,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,_allocate_scalar_resource,function,125,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,find_legal,function,182,record-only,SYMBOL_CANDIDATE
sched/ref_alloc_search.py,__post_init__,function,23,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,scheduler_step,function,33,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,check_prempt,function,481,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,scheduler_step_cyclic,function,505,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,scheduler_step_fifo,function,722,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,scheduler_step_pglb,function,1166,record-only,SYMBOL_CANDIDATE
sched/sched_fn.py,glb_dynamic_sched_step,function,1390,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,read_msg_queue,function,19,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,record_comp_bw_slot_by_slot,function,71,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,trigger_read,function,89,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,data_pipe_read,function,114,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,data_prefetching,function,155,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,RunningQueueToWait,function,172,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,update_depend,function,189,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,check_depends,function,208,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,load_sched_tab,function,223,record-only,SYMBOL_CANDIDATE
sched/sched_utils.py,plan_switching,function,270,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,Scheduler,class,21,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,handle_taskqueue,function,397,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,__init__,function,97,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,res_release,function,208,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,check_draining_state,function,213,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,drain_old_cores,function,223,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,switch_sched_tab,function,236,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,get_queues,function,240,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,get_buffer,function,246,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,get_state,function,249,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,throttleToReady,function,253,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,check_miss,function,258,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,check_throttle,function,268,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,check_complete,function,276,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,record_comp_bw_slot_by_slot,function,289,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,updateRunningQueue,function,307,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,pendingToReady,function,311,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,scheduler_step,function,317,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,cyclic_step,function,330,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,fifo_step,function,343,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,pglb_step,function,356,record-only,SYMBOL_CANDIDATE
sched/scheduler_agent.py,handle_taskqueue,function,378,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,SchedulingTableInt,class,27,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,dense_to_sparse,function,709,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,init_event,function,746,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,parse_event_msg,function,768,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,filter_msg,function,791,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,process_tab_event,function,802,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,event_handle_migrate_from,function,850,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,check_legality,function,855,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,event_handle_migrate_to,function,864,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,calc_free_spaces,function,886,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,get_freespace_features,function,915,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,BinGenSelInt,class,929,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,BinSelInt,class,947,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,BinGenInt,class,953,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,new_bin,function,963,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,extend_dummy_bins,function,967,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,__init__,function,36,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,set_alloc_mod,function,71,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,is_empty,function,82,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,append,function,85,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,add_rsc_num,function,96,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,index_occupy_by_id,function,101,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,idx_free_by_slot,function,154,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,insert_task,function,174,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,aeap_insert,function,259,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,block_insert,function,343,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,interval_sparsifier,function,394,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,asap_insert,function,402,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,release,function,438,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,clear,function,448,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,allocate,function,453,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,step,function,460,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,print_scheduling_table,function,468,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,print_alloc_detail,function,519,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,to_sparse_dict,function,561,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,to_sparse,function,571,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,build_sparse_event,function,577,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,build_sparse_flops,function,613,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,idx_plus_1,function,645,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,idx_minus_1,function,653,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,next_item,function,661,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,update,function,666,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,get_plot_frame,function,670,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,__eq__,function,677,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,add_lock,function,683,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,release_lock,function,692,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,get_core_size,function,701,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,__init__,function,930,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,_new_bin,function,934,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,init_bin_list,function,940,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,init_gen,function,944,record-only,SYMBOL_CANDIDATE
sched/scheduling_table.py,pick,function,957,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,EstimCoreNums4Process,function,23,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,EstimCoreNums4Task,function,68,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,build_score_dict_ref_flops,function,101,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,DistributeSlack,function,107,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,rsc_slack_estim,function,198,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,get_chains,function,237,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,init_topo_time_attr,function,304,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,deduce_task_attrib,function,376,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,_fixcore_slack_estim,function,393,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,deduce_cfg2,function,428,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,update_taskattr_dict,function,470,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,get_chains_info,function,488,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,plot_timeline_graph,function,496,record-only,SYMBOL_CANDIDATE
sched/slack_estim.py,test,function,524,record-only,SYMBOL_CANDIDATE
sched/sort_function.py,get_target_bin_score,function,13,record-only,SYMBOL_CANDIDATE
sched/sort_function.py,get_process_sort,function,67,record-only,SYMBOL_CANDIDATE
sched/sort_function.py,sort_fn,function,75,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,throttleToReady,function,27,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,check_miss,function,48,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,check_throttle,function,129,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,check_complete,function,164,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,release_rsc,function,295,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,pendingToReady_cbs,function,389,record-only,SYMBOL_CANDIDATE
sched/state_trans.py,pendingToReady,function,444,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_abla_load_configs,function,123,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_filter_and_avg_by_load,function,127,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_avg_latency_breakdown,function,156,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_place_clustered_bar_labels,function,170,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_plot_abla_overhead,function,204,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_plot_abla_tradeoff,function,300,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_case1_worker,function,396,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_case2_worker,function,420,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_case3_worker,function,453,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,AblaExp1Runner,class,495,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,AblaExp2Runner,class,722,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,AblaExp3Runner,class,884,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,parse_args,function,1119,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,main,function,1190,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_get_realloc_ratio,function,136,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_get_miss_ratio,function,141,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,__init__,function,498,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,run,function,509,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_run_simulations,function,525,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_generate_report,function,585,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_plot_satisfy_projection,function,672,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,__init__,function,725,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,run,function,736,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_run_simulations,function,751,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_generate_report,function,817,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,__init__,function,887,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_strength_points,function,909,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,run,function,919,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_run_simulations,function,937,record-only,SYMBOL_CANDIDATE
scripts/abla_exp_runner.py,_generate_report,function,1017,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_e2e_worker,function,78,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,load_best_params,function,110,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,build_strategy_args,function,121,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,round_to_step,function,164,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,plot_grouped_bar,function,171,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,plot_tradeoff_curve,function,229,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,E2EExp3Runner,class,258,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,E2EExp1Runner,class,372,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,E2EExp4Runner,class,490,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,E2EExp2Runner,class,583,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,parse_args,function,701,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,main,function,716,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,__init__,function,261,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,run,function,269,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_run_simulations,function,284,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_binary_search_min_cores,function,299,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_run_single,function,313,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_generate_report,function,330,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,__init__,function,375,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,run,function,384,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_run_simulations,function,398,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_generate_report,function,435,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,__init__,function,493,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,run,function,502,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_run_simulations,function,515,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_generate_report,function,550,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,__init__,function,586,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,run,function,595,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_run_simulations,function,609,record-only,SYMBOL_CANDIDATE
scripts/e2e_exp_runner.py,_generate_report,function,646,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,_hyperparam_worker,function,53,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,build_tasks,function,83,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,select_best,function,153,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,run_grid_search,function,171,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,parse_args,function,259,record-only,SYMBOL_CANDIDATE
scripts/e2e_hyperparam.py,main,function,272,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,ParamTemplate,class,59,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,run_main_approach_inproc,function,99,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,group_by_key,function,137,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,compute_group_means,function,145,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,setup_dual_axis_plot,function,170,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,save_and_close_figure,function,177,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,add_value_labels,function,189,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,configure_zh_fonts,function,250,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,__init__,function,62,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,clone,function,67,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,with_updates,function,70,record-only,SYMBOL_CANDIDATE
scripts/exp_common.py,to_run_args,function,87,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_case1_worker,function,49,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_case2_worker,function,69,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_case3_worker,function,91,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,MotivExp1Runner,class,112,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,MotivExp2Runner,class,246,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,MotivExp3Runner,class,396,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,parse_args,function,600,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,main,function,661,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,__init__,function,115,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,run,function,123,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_run_simulations,function,137,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_generate_report,function,176,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,__init__,function,249,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,run,function,264,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_run_simulations,function,279,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_generate_report,function,324,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,__init__,function,399,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,run,function,408,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_run_all_experiments,function,423,record-only,SYMBOL_CANDIDATE
scripts/motiv_exp_runner.py,_generate_report,function,476,record-only,SYMBOL_CANDIDATE
scripts/repack_sweep.py,_parse_extra_args,function,6,record-only,SYMBOL_CANDIDATE
scripts/repack_sweep.py,_parse_B_list,function,20,record-only,SYMBOL_CANDIDATE
scripts/repack_sweep.py,main,function,26,record-only,SYMBOL_CANDIDATE
sim_main.py,generate_bin_paths,function,36,record-only,SYMBOL_CANDIDATE
sim_main.py,compare_paths,function,73,record-only,SYMBOL_CANDIDATE
sim_main.py,ensure_csv,function,86,record-only,SYMBOL_CANDIDATE
sim_main.py,extract_pid2_bin_id,function,93,record-only,SYMBOL_CANDIDATE
sim_main.py,apply_forced_num_cores,function,104,record-only,SYMBOL_CANDIDATE
sim_main.py,render_bin_pack_plots,function,120,record-only,SYMBOL_CANDIDATE
sim_main.py,render_runtime_full_plot,function,155,record-only,SYMBOL_CANDIDATE
sim_main.py,prepare_induced_env_if_needed,function,174,record-only,SYMBOL_CANDIDATE
sim_main.py,build_paths_and_ctx,function,199,record-only,SYMBOL_CANDIDATE
sim_main.py,build_workload_and_criticality,function,241,record-only,SYMBOL_CANDIDATE
sim_main.py,determine_resource_config,function,263,record-only,SYMBOL_CANDIDATE
sim_main.py,create_scheduler_elements_with_config,function,343,record-only,SYMBOL_CANDIDATE
sim_main.py,build_simulation_env,function,390,record-only,SYMBOL_CANDIDATE
sim_main.py,perform_bin_packing,function,410,record-only,SYMBOL_CANDIDATE
sim_main.py,others,function,606,record-only,SYMBOL_CANDIDATE
sim_main.py,preprocess_args,function,692,record-only,SYMBOL_CANDIDATE
sim_main.py,main,function,726,record-only,SYMBOL_CANDIDATE
sim_main.py,create_common_scheduler_elements,function,871,record-only,SYMBOL_CANDIDATE
sim_main.py,get_trace_path,function,889,record-only,SYMBOL_CANDIDATE
sim_main.py,get_core_num_from_trace_name,function,903,record-only,SYMBOL_CANDIDATE
sim_main.py,check_max_bin_num,function,930,record-only,SYMBOL_CANDIDATE
sim_main.py,prepare_binpack_cfg,function,444,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,SimpleTDigest,class,17,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,time_gt,function,99,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,elim_nume_error,function,103,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,cal_cost,function,107,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,SimpleStatisticsCollector,class,113,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,run_comprehensive_test,function,603,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,run_performance_test,function,832,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,main,function,909,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,__init__,function,20,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,add,function,26,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_mean,function,32,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,percentile,function,38,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_summary,function,44,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,to_dict,function,70,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,from_dict,function,80,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,__add__,function,87,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,__init__,function,118,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,set_path,function,165,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,set_motiv3_mode,function,169,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,init_partition_stats,function,174,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_task_start,function,185,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_task_finish,function,189,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_e2e_finish,function,218,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_realloc,function,239,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_realloc_num,function,254,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_compute_progress,function,260,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_period_load_arrival,function,265,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_idle_capacity,function,270,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,record_miss,function,276,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,forward_hyperperiod,function,291,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,_record_period_e2e_candidate,function,336,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,_finalize_adaptive_bins,function,341,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,_add_to_adaptive_bin,function,371,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,_get_base_task_name,function,388,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_motiv_case1_stats,function,395,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_motiv_case2_stats,function,404,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_motiv_case3_stats,function,421,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,format_motiv_case1_output,function,444,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,format_motiv_case2_output,function,463,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,format_motiv_case3_output,function,480,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,get_full_summary,function,495,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,save_state,function,511,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,load_state,function,555,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,MyGraph,class,612,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,MyGraph,class,841,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,iter_pairs,function,278,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,__init__,function,613,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,successors,function,627,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,__init__,function,842,record-only,SYMBOL_CANDIDATE
simple_test_collector.py,successors,function,852,record-only,SYMBOL_CANDIDATE
task/graph_breakdown.py,decompose_dag_into_chains,function,4,record-only,SYMBOL_CANDIDATE
task/graph_breakdown.py,sort_chains_by_ddl_flops,function,19,record-only,SYMBOL_CANDIDATE
task/graph_breakdown.py,test_decompose_dag_into_chains,function,22,record-only,SYMBOL_CANDIDATE
task/graph_breakdown.py,dfs,function,7,record-only,SYMBOL_CANDIDATE
task/graph_scaling.py,build_data_node_relationship,function,32,record-only,SYMBOL_CANDIDATE
