aux_scale_factor,e2e_latency,wsc_slack_ratio,temporal_rda_ratio,lateness_mode,filename,num_cores,file_suffix,confidence,ddl_percentile,rt_percentile
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,420,,99.9,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,420,,99.99,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,440,,90.0,0.089803881365625,0.0939562970462499
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,440,,95.0,0.0898110441562499,0.0939595388193749
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,440,,99.0,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,440,,99.9,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,all_soft,dynamic_e2e_trace,440,,99.99,0.0898182069468749,0.0939595388193749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,var_0.2,90.0,0.0999539666565625,0.1003732496461249
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,var_0.2,95.0,0.1003646388524999,0.1004938007568749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,var_0.2,99.0,0.1005475165932916,0.1004938007568749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,var_0.2,99.9,0.1005735481140166,0.1004938007568749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,var_0.2,99.99,0.1005761512660891,0.1004938007568749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,var_0.2,90.0,0.0918945809999791,0.0960096425810624
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,var_0.2,95.0,0.0945413567248124,0.0975430755579375
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,var_0.2,99.0,0.0971345531291812,0.0995252590256187
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,var_0.2,99.9,0.0984434357451056,0.0999818408645618
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,var_0.2,99.99,0.098574324006698,0.1000274990484561
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,var_0.2,90.0,0.0923778639857083,0.0729857781158749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,var_0.2,95.0,0.0959697326235416,0.0804638590300624
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,var_0.2,99.0,0.0998806389567083,0.0869872069705312
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,var_0.2,99.9,0.0998993686858583,0.0885557364172406
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,var_0.2,99.99,0.0999012416587733,0.0887125893619115
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,var_0.2,90.0,0.0909177210429999,0.0560108188863124
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,var_0.2,95.0,0.0949617706052083,0.0593644915777187
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,var_0.2,99.0,0.0998663759302666,0.0633806952449062
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,var_0.2,99.9,0.1003376736734791,0.0643280249107406
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,var_0.2,99.99,0.1003431446179103,0.064422757877324
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,var_0.2,90.0,0.0851143222398749,0.03494580044425
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,var_0.2,95.0,0.0891067970804166,0.038922079234875
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,var_0.2,99.0,0.0940026559733083,0.0404641433827062
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,var_0.2,99.9,0.0969590070778466,0.040716540944583
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,var_0.2,99.99,0.097304409345847,0.0407417807007707
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,var_0.2,90.0,0.0800867552392082,0.0269599759937499
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,var_0.2,95.0,0.0843052677994582,0.0293683446707812
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,var_0.2,99.0,0.0901936318968083,0.0329587113867312
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,var_0.2,99.9,0.0936049673835316,0.0338314970788606
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,var_0.2,99.99,0.0939710412165405,0.0339187756480735
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,var_0.2,90.0,0.0732625605449582,0.0208823053365625
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,var_0.2,95.0,0.0771013830924583,0.0225273884154686
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,var_0.2,99.0,0.0830813445505583,0.0252856952513624
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,var_0.2,99.9,0.0864124342298391,0.0259744153575112
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,var_0.2,99.99,0.0867832075742338,0.0260432873681261
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,var_0.2,90.0,0.0513684694092499,0.0114928813354999
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,var_0.2,95.0,0.0541226617564166,0.0121548812881874
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,var_0.2,99.0,0.0556984124491833,0.0140463173640749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,var_0.2,99.9,0.0572628474285808,0.0145308531931575
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,var_0.2,99.99,0.0574468998056705,0.0145793067760657
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,var_0.2,90.0,0.0983713949378333,0.0993141127303125
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,var_0.2,95.0,0.0997946664486666,0.099329593027
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,var_0.2,99.0,0.0998285250853499,0.0993454725003687
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,var_0.2,99.9,0.0999082729617225,0.0993491089427243
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,var_0.2,99.99,0.0999162477493597,0.0993494725869599
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,var_0.2,90.0,0.0997893211213124,0.0993529369484999
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,var_0.2,95.0,0.0997962574971458,0.0993568687609062
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,var_0.2,99.0,0.0999249069122771,0.0993578780450437
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,var_0.2,99.9,0.0999717247433527,0.0993580186486293
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,var_0.2,99.99,0.0999764065264602,0.0993580327089879
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,var_0.2,90.0,0.0997890041406041,0.0993522577041249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,var_0.2,95.0,0.0997962574971458,0.0993567668742499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,var_0.2,99.0,0.09989063147855,0.0993719279260812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,var_0.2,99.9,0.0999144836010425,0.0993758455756081
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,var_0.2,99.99,0.0999168688132917,0.0993762373405608
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,var_0.2,90.0,0.0997890041406041,0.0993522577041249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,var_0.2,95.0,0.0997962574971458,0.0993567668742499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,var_0.2,99.0,0.0998972570681312,0.0993719279260812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,var_0.2,99.9,0.0999151461600006,0.0993758455756081
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,var_0.2,99.99,0.0999169350691875,0.0993762373405608
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,var_0.2,90.0,0.0997890041406041,0.09913267474425
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,var_0.2,95.0,0.099811107956552,0.0993528458567499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,var_0.2,99.0,0.0999167398751375,0.0993569762110187
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,var_0.2,99.9,0.0999170944407012,0.0993579284652268
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,var_0.2,99.99,0.0999171298972576,0.0993580236906476
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,var_0.2,90.0,0.0997883475377083,0.0993430664803124
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,var_0.2,95.0,0.0997960084408749,0.0993561787216249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,var_0.2,99.0,0.0998180443488916,0.0998431341057562
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,var_0.2,99.9,0.0998659880046225,0.0999737266633256
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,var_0.2,99.99,0.0998715062244622,0.0999867859190825
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,var_0.2,90.0,0.0998035787781249,0.0993499884629374
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,var_0.2,95.0,0.0998064747841249,0.0993562806082812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,var_0.2,99.0,0.099917133836875,0.0993578780450437
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,var_0.2,99.9,0.0999689144776304,0.0993580186486293
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,var_0.2,99.99,0.099976125499888,0.0993580327089879
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,var_0.2,90.0,0.0997960990067916,0.0992900216399999
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,var_0.2,95.0,0.0998013023403333,0.0993500903495937
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,var_0.2,99.0,0.099917133836875,0.0993557075850312
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,var_0.2,99.9,0.0999689144776304,0.0993571902826906
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,var_0.2,99.99,0.099976125499888,0.0993573385524565
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,,90.0,0.0498635533234999,0.0155999738068124
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,,95.0,0.0531604978926249,0.0164060231579687
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,,99.0,0.0567868250446666,0.0171143886198249
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,,99.9,0.0582464700220666,0.0172742772616074
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,200,,99.99,0.0583960356779566,0.0172902661257857
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,,90.0,0.0880053075564999,0.0932584738404999
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,,95.0,0.0914822723411458,0.0956689990771562
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,,99.0,0.0951267709971874,0.0961281649596312
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,,99.9,0.0952710907382187,0.0961445066047756
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,220,,99.99,0.0952855227123218,0.09614614076929
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,,90.0,0.0907202305783333,0.0587401966674999
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,,95.0,0.0955318783320833,0.062921385492125
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,,99.0,0.0977631489079166,0.0641124988089874
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,,99.9,0.0988703012657291,0.0642561864092112
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,240,,99.99,0.0989810165015103,0.0642705551692335
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,,90.0,0.0864431914757083,0.044335820320375
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,,95.0,0.0914459963899582,0.0461217264694999
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,,99.0,0.0960533163998833,0.0514613134576625
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,,99.9,0.0992115504879641,0.0528457773183913
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,245,,99.99,0.0995823238323588,0.0529842237044641
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,,90.0,0.0802786060372916,0.0342748284859374
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,,95.0,0.0856301259777082,0.0351429518125625
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,,99.0,0.0904553160557083,0.0384308212439125
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,,99.9,0.0936321561275641,0.0392942889393287
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,250,,99.99,0.0939872644340063,0.0393806357088703
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,,90.0,0.034222930638625,0.0109280515373749
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,,95.0,0.0381337907423333,0.0109305739589687
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,,99.0,0.0381664152245749,0.0109361911944062
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,,99.9,0.0381717447680691,0.0109376738920656
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,255,,99.99,0.0381718156811819,0.0109378221618315
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,,90.0,0.0336704813578749,0.0106789714319999
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,,95.0,0.0375786121942082,0.0106904967489687
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,,99.0,0.037586599134675,0.0106961139844062
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,,99.9,0.0375933675693058,0.0106975966820656
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,260,,99.99,0.0375941626400555,0.0106977449518315
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,,90.0,0.0318471763520833,0.0096976558361249
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,,95.0,0.0355544694656666,0.0097062666297499
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,,99.0,0.0356513434210125,0.0097134813019499
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,,99.9,0.0356577832663312,0.0097151046031949
1,1.0,0.75,0.05,all_soft,glb_dyn_e2e_trace,280,,99.99,0.0356585439546956,0.0097152669333194
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,,90.0,0.0983713949378333,0.0993141127303125
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,,95.0,0.0997946664486666,0.0993423471287812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,,99.0,0.0998285250853499,0.0993489236102625
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,,99.9,0.0999082729617225,0.0993494540537137
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,200,,99.99,0.0999162477493597,0.0993495070980588
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,,90.0,0.0997893211213124,0.0993529369484999
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,,95.0,0.0997962574971458,0.0993568687609062
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,,99.0,0.0999249069122771,0.0993578780450437
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,,99.9,0.0999717247433527,0.0993580186486293
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,220,,99.99,0.0999764065264602,0.0993580327089879
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,,90.0,0.0997890041406041,0.0993522577041249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,,95.0,0.0997962574971458,0.0993567668742499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,,99.0,0.09989063147855,0.0993719279260812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,,99.9,0.0999144836010425,0.0993758455756081
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,240,,99.99,0.0999168688132917,0.0993762373405608
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,,90.0,0.0997890041406041,0.0993522577041249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,,95.0,0.0997962574971458,0.0993567668742499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,,99.0,0.0998972570681312,0.0993719279260812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,,99.9,0.0999151461600006,0.0993758455756081
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,245,,99.99,0.0999169350691875,0.0993762373405608
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,,90.0,0.0997890041406041,0.09913267474425
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,,95.0,0.099811107956552,0.0993528458567499
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,,99.0,0.0999167398751375,0.0993569762110187
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,,99.9,0.0999170944407012,0.0993579284652268
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,250,,99.99,0.0999171298972576,0.0993580236906476
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,,90.0,0.0997883475377083,0.0993430664803124
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,,95.0,0.0997960084408749,0.0993561787216249
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,,99.0,0.0998180443488916,0.0998431341057562
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,,99.9,0.0998659880046225,0.0999737266633256
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,255,,99.99,0.0998715062244622,0.0999867859190825
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,,90.0,0.0998035787781249,0.0993499884629374
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,,95.0,0.0998064747841249,0.0993562806082812
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,,99.0,0.099917133836875,0.0993578780450437
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,,99.9,0.0999689144776304,0.0993580186486293
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,260,,99.99,0.099976125499888,0.0993580327089879
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,,90.0,0.0997960990067916,0.0992900216399999
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,,95.0,0.0998013023403333,0.0993500903495937
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,,99.0,0.099917133836875,0.0993557075850312
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,,99.9,0.0999689144776304,0.0993571902826906
1,1.0,0.75,0.05,all_soft,dynamic_e2e_trace,280,,99.99,0.099976125499888,0.0993573385524565
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,285,var_0.2,90.0,0.0807372339990624,0.0847596202025
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,285,var_0.2,95.0,0.0841848453409791,0.0874763040839062
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,285,var_0.2,99.0,0.0876137179392208,0.0887539989480937
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,285,var_0.2,99.9,0.087748070593172,0.0890970328776843
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,285,var_0.2,99.99,0.0877615058585672,0.0891313362706434
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,290,var_0.2,90.0,0.0805425932057708,0.0799466525721875
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,290,var_0.2,95.0,0.083878818158052,0.0823829762274999
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,290,var_0.2,99.0,0.0886496884242666,0.0860989212935312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,290,var_0.2,99.9,0.0905116156783641,0.0865222824485405
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,290,var_0.2,99.99,0.0906978084037738,0.0865646185640415
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,295,var_0.2,90.0,0.0792482878113541,0.0474520817946874
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,295,var_0.2,95.0,0.0833907696178645,0.0510008928660937
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,295,var_0.2,99.0,0.0864557848394937,0.0581116797297812
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,295,var_0.2,99.9,0.0883611042619493,0.0585350408847906
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,295,var_0.2,99.99,0.0885516362041949,0.0585773770002915
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,300,var_0.2,90.0,0.0831338810453332,0.065862663214375
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,300,var_0.2,95.0,0.0868930914437812,0.0705263930317187
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,300,var_0.2,99.0,0.0898103649118749,0.0721384315320311
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,300,var_0.2,99.9,0.0898103649118749,0.0729723247161406
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,300,var_0.2,99.99,0.0898103649118749,0.0730557140345515
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,305,var_0.2,90.0,0.0818320961424999,0.0624396024631249
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,305,var_0.2,95.0,0.0859749133156041,0.0638518467695312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,305,var_0.2,99.0,0.0885649643849999,0.0671374929623125
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,305,var_0.2,99.9,0.0885649643849999,0.0675736832432312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,305,var_0.2,99.99,0.0885649643849999,0.0676173022713231
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,325,var_0.2,90.0,0.0810674528443749,0.0397842762781249
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,325,var_0.2,95.0,0.0843488347991666,0.0470914565464062
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,325,var_0.2,99.0,0.0870873286831249,0.0502501421515624
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,325,var_0.2,99.9,0.0901052436976249,0.0508915984470312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,325,var_0.2,99.99,0.0904070351990749,0.050955744076578
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,335,var_0.2,90.0,0.0761704355490833,0.03001221377875
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,335,var_0.2,95.0,0.0810823069020832,0.0356644713896874
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,335,var_0.2,99.0,0.0867185142820583,0.0371079695770312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,335,var_0.2,99.9,0.0899137802797817,0.0377845607802656
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,335,var_0.2,99.99,0.0902798541127905,0.037852219900589
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,340,var_0.2,90.0,0.0672863422718333,0.0239561457525
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,340,var_0.2,95.0,0.0714351842795832,0.0247308547809374
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,340,var_0.2,99.0,0.0768729478999583,0.0252737886605624
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,340,var_0.2,99.9,0.0802904653748391,0.0257612954451187
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,340,var_0.2,99.99,0.0806612387192338,0.0258100461235743
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,345,var_0.2,90.0,0.0658081631744582,0.022886882115625
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,345,var_0.2,95.0,0.0693814682328332,0.0236204976846874
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,345,var_0.2,99.0,0.0757241784501083,0.0242969405501562
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,345,var_0.2,99.9,0.0792868826177366,0.0247582083289531
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,345,var_0.2,99.99,0.079656089458336,0.0248043351068327
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,350,var_0.2,90.0,0.0606333533576249,0.0223679343671874
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,350,var_0.2,95.0,0.0640335976121666,0.0229940462148437
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,350,var_0.2,99.0,0.0674384775136166,0.0236206150162187
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,350,var_0.2,99.9,0.0704699270418816,0.0238063469649343
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,350,var_0.2,99.99,0.070820335836938,0.0238249201598059
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,355,var_0.2,90.0,0.0626093309279166,0.0220975078837499
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,355,var_0.2,95.0,0.0661758194886249,0.0228547807567187
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,355,var_0.2,99.0,0.0686252010457,0.0240933195029687
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,355,var_0.2,99.9,0.0701533062339016,0.0245423389097968
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,355,var_0.2,99.99,0.0703295260920151,0.0245872408504796
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,365,var_0.2,90.0,0.0498803678899583,0.0196654448681249
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,365,var_0.2,95.0,0.0522090560991249,0.0207015882795312
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,365,var_0.2,99.0,0.0550679413744916,0.0227432248189062
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,365,var_0.2,99.9,0.0571237998412842,0.0233205354848281
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,365,var_0.2,99.99,0.0573525803085034,0.0233782665514203
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,385,var_0.2,90.0,0.0449269054908749,0.018560969298125
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,385,var_0.2,95.0,0.0478258378016249,0.0198246164237499
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,385,var_0.2,99.0,0.052770451477725,0.0222893288437499
4,0.09,0.75,0.05,all_soft,glb_dyn_e2e_trace,385,var_0.2,99.9,0.0538320693552391,0.0222893288437499
